pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,temp_change_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2,carbon_value_usd,nature_access_pct,people_with_nature_access,children_nature_access_pct,children_with_nature_access,schools_nature_access_pct,schools_n_total,schools_n_with_access,schools_public_pct,schools_charter_pct,schools_private_pct,schools_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,ff_fellback_pixels,gi_fellback_pixels,hd_fellback_pixels,scenario_name
20,0,50,50,0,83845,83846,82.93000030517578,17.07,100352.7,0.40790000557899475,-0.3,0.0,3331855.0,0.43290001153945923,1086721.1,206477009.0,99.6,1898627,99.7,466052,99.4,647,643,99.3,99.4,100.0,"{'pct': 99.4, 'n_with_access': 643, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 99.4, 'n_with_access': 163, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",5573.1,41114246.0,158.501,79250,279.71,0,0,0,20% converted — GI 0% / FF 50%
20,0,75,25,0,125768,41923,82.47000122070312,17.53,99203.2,0.41609999537467957,-0.4,0.0,5525268.0,0.44110000133514404,2479068.9,471023091.0,99.9,1904609,99.9,467086,99.8,647,646,99.8,100.0,100.0,"{'pct': 99.8, 'n_with_access': 646, 'n_total': 647, 'by_sector': {'public': {'pct': 99.8, 'n_with_access': 403, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",9598.6,70805688.0,237.752,118876,326.33,0,0,0,20% converted — GI 0% / FF 75%
20,0,100,0,0,167691,0,82.0199966430664,17.98,98082.6,0.4244000017642975,-0.6,0.0,8267916.0,0.44920000433921814,3872092.6,735697594.0,100.0,1904831,100.0,467143,99.8,647,646,99.8,100.0,100.0,"{'pct': 99.8, 'n_with_access': 646, 'n_total': 647, 'by_sector': {'public': {'pct': 99.8, 'n_with_access': 403, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",13560.4,100023383.0,317.003,158501,372.94,0,0,0,20% converted — GI 0% / FF 100%
20,25,0,75,41922,0,125769,83.7699966430664,16.23,102462.2,0.4000999927520752,-0.1,0.0,1457969.0,0.42419999837875366,854031.9,162266061.0,98.1,1869353,98.0,458133,97.8,647,633,97.5,97.6,100.0,"{'pct': 97.8, 'n_with_access': 633, 'n_total': 647, 'by_sector': {'public': {'pct': 97.5, 'n_with_access': 394, 'n_total': 404}, 'charter': {'pct': 97.6, 'n_with_access': 160, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",1201.4,8863720.0,0.0,0,606.03,0,0,0,20% converted — GI 25% / FF 0%
20,25,25,50,41922,41922,83847,83.30999755859375,16.69,101305.3,0.4081999957561493,-0.3,0.0,3372399.0,0.43230000138282776,2245364.4,426619236.0,99.6,1898627,99.7,466052,99.4,647,643,99.3,99.4,100.0,"{'pct': 99.4, 'n_with_access': 643, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 99.4, 'n_with_access': 163, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",5260.5,38807902.0,79.249,39624,652.65,0,0,0,20% converted — GI 25% / FF 25%
20,25,50,25,41922,83845,41924,82.8499984741211,17.15,100152.5,0.4162999987602234,-0.4,0.0,5576251.0,0.44040000438690186,3637727.3,691168187.0,99.9,1904609,99.9,467086,99.8,647,646,99.8,100.0,100.0,"{'pct': 99.8, 'n_with_access': 646, 'n_total': 647, 'by_sector': {'public': {'pct': 99.8, 'n_with_access': 403, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",9287.8,68513303.0,158.501,79250,699.26,0,0,0,20% converted — GI 25% / FF 50%
20,25,75,0,41922,125768,1,82.4000015258789,17.6,99028.6,0.4246000051498413,-0.6,0.0,8330349.0,0.44850000739097595,5030747.7,955842063.0,100.0,1904831,100.0,467143,99.8,647,646,99.8,100.0,100.0,"{'pct': 99.8, 'n_with_access': 646, 'n_total': 647, 'by_sector': {'public': {'pct': 99.8, 'n_with_access': 403, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",13251.4,97745123.0,237.752,118876,745.88,0,0,0,20% converted — GI 25% / FF 75%
20,50,0,50,83845,0,83846,83.69000244140625,16.31,102260.8,0.4083999991416931,-0.3,0.0,3412982.0,0.4316999912261963,3404538.7,646862353.0,99.6,1898627,99.7,466052,99.4,647,643,99.3,99.4,100.0,"{'pct': 99.4, 'n_with_access': 643, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 99.4, 'n_with_access': 163, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",4949.2,36511979.0,0.0,0,1025.59,0,0,0,20% converted — GI 50% / FF 0%
20,50,25,25,83845,41922,41924,83.2300033569336,16.77,101104.6,0.41659998893737793,-0.5,0.0,5627345.0,0.4397999942302704,4796862.2,911403818.0,99.9,1904609,99.9,467086,99.8,647,646,99.8,100.0,100.0,"{'pct': 99.8, 'n_with_access': 646, 'n_total': 647, 'by_sector': {'public': {'pct': 99.8, 'n_with_access': 403, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",8978.4,66231400.0,79.249,39624,1072.21,0,0,0,20% converted — GI 50% / FF 25%
20,50,50,0,83845,83845,1,82.77999877929688,17.22,99977.4,0.42489999532699585,-0.6,0.0,8393658.0,0.4478999972343445,6189890.5,1176079195.0,100.0,1904831,100.0,467143,99.8,647,646,99.8,100.0,100.0,"{'pct': 99.8, 'n_with_access': 646, 'n_total': 647, 'by_sector': {'public': {'pct': 99.8, 'n_with_access': 403, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",12943.9,95477137.0,158.501,79250,1118.83,0,0,0,20% converted — GI 50% / FF 50%
