pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,cooling_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2_yr,avoided_carbon_cost_usd,nature_access_pct,nature_quality_score,people_with_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,scenario_name
0,70,10,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 70% / FF 10%
0,70,20,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 70% / FF 20%
0,70,30,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 70% / FF 30%
0,80,0,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 80% / FF 0%
0,80,10,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 80% / FF 10%
0,80,20,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 80% / FF 20%
0,90,0,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 90% / FF 0%
0,90,10,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 90% / FF 10%
0,100,0,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 100% / FF 0%
5,0,0,100,0,0,42024,76.69000244140625,23.31,10355.7,0.2849000096321106,-0.0,0.0,0.0,0.4228000044822693,0.0,0.0,100.0,0.932,1775832,-642.9,-4743547.0,0.0,0,46.73,5% converted — GI 0% / FF 0%
5,0,10,90,0,4202,37822,76.66000366210938,23.34,10331.0,0.2858999967575073,-0.0,0.0,0.0,0.4235999882221222,3270.8,621452.0,100.0,1.0,1906124,-246.0,-1815109.0,10.747,5373,51.4,5% converted — GI 0% / FF 10%
5,0,20,80,0,8404,33620,76.63999938964844,23.36,10314.6,0.28679999709129333,0.0,0.0,0.0,0.4244000017642975,6541.7,1242923.0,100.0,1.0,1906318,159.2,1174434.0,21.494,10747,56.08,5% converted — GI 0% / FF 20%
5,0,30,70,0,12607,29417,76.62000274658203,23.38,10298.1,0.28769999742507935,0.0,0.0,0.0,0.4251999855041504,9813.3,1864527.0,100.0,1.0,1906321,555.8,4100665.0,32.244,16122,60.75,5% converted — GI 0% / FF 30%
5,0,40,60,0,16809,25215,76.58999633789062,23.41,10273.5,0.28870001435279846,0.0,0.0,0.0,0.4259999990463257,13084.1,2485979.0,100.0,1.0,1906323,952.0,7023889.0,42.991,21495,65.42,5% converted — GI 0% / FF 40%
5,0,50,50,0,21012,21012,76.56999969482422,23.43,10257.1,0.2896000146865845,0.0,0.0,0.0,0.426800012588501,16355.7,3107583.0,100.0,1.0,1906323,1347.0,9937880.0,53.74,26870,70.1,5% converted — GI 0% / FF 50%
5,0,60,40,0,25214,16810,76.55000305175781,23.45,10240.8,0.2904999852180481,0.0,0.0,0.0,0.4275999963283539,19626.6,3729054.0,100.0,1.0,1906323,1756.7,12960826.0,64.487,32243,74.77,5% converted — GI 0% / FF 60%
5,0,70,30,0,29416,12608,76.5199966430664,23.48,10216.2,0.2915000021457672,0.0,0.0,0.0,0.4284000098705292,22897.4,4350506.0,100.0,1.0,1906323,2164.5,15968769.0,75.234,37617,79.44,5% converted — GI 0% / FF 70%
5,0,80,20,0,33619,8405,76.5,23.5,10199.9,0.2924000024795532,0.0,0.0,0.0,0.4291999936103821,26169.0,4972110.0,100.0,1.0,1906323,2563.0,18909120.0,85.984,42992,84.12,5% converted — GI 0% / FF 80%
5,0,90,10,0,37821,4203,76.4800033569336,23.52,10183.6,0.29330000281333923,0.0,0.0,0.0,0.4300000071525574,29439.9,5593581.0,100.0,1.0,1906323,2968.1,21897261.0,96.731,48365,88.79,5% converted — GI 0% / FF 90%
5,0,100,0,0,42024,0,76.44999694824219,23.55,10159.2,0.29429998993873596,0.0,0.0,0.0,0.4307999908924103,32711.5,6215185.0,100.0,1.0,1906323,3365.4,24828800.0,107.481,53740,93.46,5% converted — GI 0% / FF 100%
5,10,0,90,4202,0,37822,76.56999969482422,23.43,10257.1,0.2858999967575073,-0.0,0.0,0.0,0.4235000014305115,1869.0,355110.0,100.0,1.0,1906124,-276.5,-2040291.0,0.0,0,88.78,5% converted — GI 10% / FF 0%
5,10,10,80,4202,4202,33620,76.55000305175781,23.45,10240.8,0.28679999709129333,0.0,0.0,0.0,0.4242999851703644,5139.9,976581.0,100.0,1.0,1906318,128.7,949387.0,10.747,5373,93.46,5% converted — GI 10% / FF 10%
5,10,20,70,4202,8404,29418,76.5199966430664,23.48,10216.2,0.28780001401901245,0.0,0.0,0.0,0.4250999987125397,8410.7,1598033.0,100.0,1.0,1906321,525.3,3875318.0,21.494,10747,98.13,5% converted — GI 10% / FF 20%
5,10,30,60,4202,12607,25215,76.5,23.5,10199.9,0.28870001435279846,0.0,0.0,0.0,0.42590001225471497,11682.3,2219637.0,100.0,1.0,1906323,921.5,6799108.0,32.244,16122,102.8,5% converted — GI 10% / FF 30%
5,10,40,50,4202,16809,21013,76.4800033569336,23.52,10183.6,0.2896000146865845,0.0,0.0,0.0,0.42669999599456787,14953.2,2841108.0,100.0,1.0,1906323,1316.5,9713085.0,42.991,21495,107.48,5% converted — GI 10% / FF 40%
5,10,50,40,4202,21012,16810,76.44999694824219,23.55,10159.2,0.2906000018119812,0.0,0.0,0.0,0.42750000953674316,18224.8,3462712.0,100.0,1.0,1906323,1726.3,12736315.0,53.74,26870,112.15,5% converted — GI 10% / FF 50%
5,10,60,30,4202,25214,12608,76.43000030517578,23.57,10142.9,0.2915000021457672,0.0,0.0,0.0,0.42829999327659607,21495.6,4084164.0,100.0,1.0,1906323,2134.0,15744394.0,64.487,32243,116.82,5% converted — GI 10% / FF 60%
5,10,70,20,4202,29416,8406,76.41000366210938,23.59,10126.7,0.2924000024795532,0.0,0.0,0.0,0.42910000681877136,24766.5,4705635.0,100.0,1.0,1906323,2532.5,18683962.0,75.234,37617,121.49,5% converted — GI 10% / FF 70%
5,10,80,10,4202,33619,4203,76.37999725341797,23.62,10102.3,0.29339998960494995,0.0,0.0,0.0,0.42989999055862427,28038.1,5327239.0,100.0,1.0,1906323,2937.7,21673154.0,85.984,42992,126.17,5% converted — GI 10% / FF 80%
5,10,90,0,4202,37821,1,76.36000061035156,23.64,10086.1,0.29429998993873596,0.0,0.0,0.0,0.43070000410079956,31308.9,5948691.0,100.0,1.0,1906323,3335.0,24604247.0,96.731,48365,130.84,5% converted — GI 10% / FF 90%
5,20,0,80,8404,0,33620,76.44999694824219,23.55,10159.2,0.28679999709129333,0.0,0.0,0.0,0.42419999837875366,3738.1,710239.0,100.0,1.0,1906318,97.5,719497.0,0.0,0,130.84,5% converted — GI 20% / FF 0%
5,20,10,70,8404,4202,29418,76.43000030517578,23.57,10142.9,0.28780001401901245,0.0,0.0,0.0,0.42500001192092896,7008.9,1331691.0,100.0,1.0,1906321,494.1,3645561.0,10.747,5373,135.51,5% converted — GI 20% / FF 10%
5,20,20,60,8404,8404,25216,76.41000366210938,23.59,10126.7,0.28870001435279846,0.0,0.0,0.0,0.42579999566078186,10279.8,1953162.0,100.0,1.0,1906323,890.2,6567989.0,21.494,10747,140.18,5% converted — GI 20% / FF 20%
5,20,30,50,8404,12607,21013,76.37999725341797,23.62,10102.3,0.2897000014781952,0.0,0.0,0.0,0.42660000920295715,13551.4,2574766.0,100.0,1.0,1906323,1285.4,9483600.0,32.244,16122,144.86,5% converted — GI 20% / FF 30%
5,20,40,40,8404,16809,16811,76.36000061035156,23.64,10086.1,0.2906000018119812,0.0,0.0,0.0,0.42750000953674316,16822.2,3196218.0,100.0,1.0,1906323,1695.0,12505611.0,42.991,21495,149.53,5% converted — GI 20% / FF 40%
5,20,50,30,8404,21012,12608,76.33999633789062,23.66,10069.9,0.2915000021457672,0.0,0.0,0.0,0.42829999327659607,20093.8,3817822.0,100.0,1.0,1906323,2103.0,15515186.0,53.74,26870,154.2,5% converted — GI 20% / FF 50%
5,20,60,20,8404,25214,8406,76.31999969482422,23.68,10053.7,0.29249998927116394,0.0,0.0,0.0,0.42910000681877136,23364.7,4439293.0,100.0,1.0,1906323,2501.4,18454888.0,64.487,32243,158.88,5% converted — GI 20% / FF 60%
5,20,70,10,8404,29416,4204,76.29000091552734,23.71,10029.5,0.29339998960494995,0.0,0.0,0.0,0.42989999055862427,26635.5,5060745.0,100.0,1.0,1906323,2906.6,21443965.0,75.234,37617,163.55,5% converted — GI 20% / FF 70%
5,20,80,0,8404,33619,1,76.2699966430664,23.73,10013.3,0.29429998993873596,0.0,0.0,0.0,0.43070000410079956,29907.1,5682349.0,100.0,1.0,1906323,3304.0,24375449.0,85.984,42992,168.22,5% converted — GI 20% / FF 80%
5,30,0,70,12607,0,29417,76.33999633789062,23.66,10069.9,0.28780001401901245,0.0,0.0,0.0,0.42500001192092896,5607.6,1065444.0,100.0,1.0,1906321,463.7,3420960.0,0.0,0,172.9,5% converted — GI 30% / FF 0%
5,30,10,60,12607,4202,25215,76.31999969482422,23.68,10053.7,0.28870001435279846,0.0,0.0,0.0,0.42579999566078186,8878.4,1686896.0,100.0,1.0,1906323,859.9,6344585.0,10.747,5373,177.57,5% converted — GI 30% / FF 10%
5,30,20,50,12607,8404,21013,76.29000091552734,23.71,10029.5,0.2897000014781952,0.0,0.0,0.0,0.42660000920295715,12149.3,2308367.0,100.0,1.0,1906323,1254.9,9258830.0,21.494,10747,182.25,5% converted — GI 30% / FF 20%
5,30,30,40,12607,12607,16810,76.2699966430664,23.73,10013.3,0.2906000018119812,0.0,0.0,0.0,0.42739999294281006,15420.9,2929971.0,100.0,1.0,1906323,1664.8,12282335.0,32.244,16122,186.92,5% converted — GI 30% / FF 30%
5,30,40,30,12607,16809,12608,76.25,23.75,9997.2,0.29159998893737793,0.0,0.0,0.0,0.42820000648498535,18691.7,3551423.0,100.0,1.0,1906323,2072.5,15290686.0,42.991,21495,191.59,5% converted — GI 30% / FF 40%
5,30,50,20,12607,21012,8405,76.22000122070312,23.78,9973.1,0.29249998927116394,0.0,0.0,0.0,0.42899999022483826,21963.3,4173027.0,100.0,1.0,1906323,2471.2,18231440.0,53.74,26870,196.27,5% converted — GI 30% / FF 50%
5,30,60,10,12607,25214,4203,76.19999694824219,23.8,9957.0,0.29339998960494995,0.0,0.0,0.0,0.42980000376701355,25234.2,4794498.0,100.0,1.0,1906323,2876.3,21219989.0,64.487,32243,200.94,5% converted — GI 30% / FF 60%
5,30,70,0,12607,29416,1,76.18000030517578,23.82,9940.9,0.29440000653266907,0.0,0.0,0.0,0.43059998750686646,28505.0,5415950.0,100.0,1.0,1906323,3273.6,24151352.0,75.234,37617,205.61,5% converted — GI 30% / FF 70%
5,40,0,60,16809,0,25215,76.22000122070312,23.78,9973.1,0.2888000011444092,0.0,0.0,0.0,0.42570000886917114,7476.6,1420554.0,100.0,1.0,1906323,829.5,6119775.0,0.0,0,214.96,5% converted — GI 40% / FF 0%
5,40,10,50,16809,4202,21013,76.19999694824219,23.8,9957.0,0.2897000014781952,0.0,0.0,0.0,0.42649999260902405,10747.5,2042025.0,100.0,1.0,1906323,1224.5,9034152.0,10.747,5373,219.63,5% converted — GI 40% / FF 10%
5,40,20,40,16809,8404,16811,76.18000030517578,23.82,9940.9,0.2906000018119812,0.0,0.0,0.0,0.42730000615119934,14018.3,2663477.0,100.0,1.0,1906323,1634.1,12056434.0,21.494,10747,224.3,5% converted — GI 40% / FF 20%
5,40,30,30,16809,12607,12608,76.1500015258789,23.85,9916.8,0.29159998893737793,0.0,0.0,0.0,0.42809998989105225,17289.9,3285081.0,100.0,1.0,1906323,2042.1,15066278.0,32.244,16122,228.97,5% converted — GI 40% / FF 30%
5,40,40,20,16809,16809,8406,76.12999725341797,23.87,9900.8,0.29249998927116394,0.0,0.0,0.0,0.42890000343322754,20560.8,3906552.0,100.0,1.0,1906323,2440.6,18006248.0,42.991,21495,233.65,5% converted — GI 40% / FF 40%
