city,strategy,scenario,pct,seed,flood_reduction,mean_hm,food_mln_lbs,carbon_tons_co2_yr,runoff_acre_feet,elapsed_s,saturated
"Minneapolis Full, MN",cooling-focused,all_hd,25,7,20.98,0.15219999849796295,0.0,0.0,1554.2,0.064,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,8,20.98,0.15219999849796295,0.0,0.0,1554.2,0.061,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,9,20.98,0.15219999849796295,0.0,0.0,1554.2,0.06,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,0,19.62,0.14239999651908875,0.0,0.0,1717.5,0.068,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,1,19.62,0.14249999821186066,0.0,0.0,1717.5,0.07,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,2,19.62,0.14239999651908875,0.0,0.0,1717.5,0.068,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,3,19.62,0.14239999651908875,0.0,0.0,1717.5,0.069,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,4,19.62,0.14239999651908875,0.0,0.0,1717.5,0.068,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,5,19.61,0.14229999482631683,0.0,0.0,1718.8,0.064,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,6,19.62,0.14239999651908875,0.0,0.0,1717.5,0.064,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,7,19.62,0.14249999821186066,0.0,0.0,1717.5,0.067,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,8,19.62,0.14239999651908875,0.0,0.0,1717.5,0.069,False
"Minneapolis Full, MN",cooling-focused,all_hd,50,9,19.62,0.14239999651908875,0.0,0.0,1717.5,0.068,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,0,25.35,0.19120000302791595,0.0,3819.5,1098.6,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,1,25.35,0.19120000302791595,0.0,3819.5,1098.6,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,2,25.35,0.19110000133514404,0.0,3819.5,1098.6,0.055,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,3,25.35,0.19120000302791595,0.0,3819.5,1098.6,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,4,25.36,0.19120000302791595,0.0,3819.5,1097.7,0.054,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,5,25.35,0.19120000302791595,0.0,3819.5,1098.6,0.054,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,6,25.35,0.19120000302791595,0.0,3819.5,1098.6,0.059,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,7,25.36,0.19120000302791595,0.0,3819.5,1097.7,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,8,25.35,0.19130000472068787,0.0,3819.5,1098.6,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_gi,10,9,25.36,0.19130000472068787,0.0,3819.5,1097.7,0.056,False
"Minneapolis Full, MN",undersupply-focused,all_gi,25,0,29.89,0.24959999322891235,0.0,9549.0,722.7,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,1,29.89,0.24969999492168427,0.0,9549.0,722.7,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,2,29.89,0.24969999492168427,0.0,9549.0,722.7,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,3,29.89,0.24969999492168427,0.0,9549.0,722.7,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,4,29.89,0.24969999492168427,0.0,9549.0,722.7,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,5,29.89,0.24969999492168427,0.0,9549.0,722.7,0.058,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,6,29.89,0.24969999492168427,0.0,9549.0,722.7,0.058,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,7,29.89,0.24969999492168427,0.0,9549.0,722.7,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,8,29.89,0.24969999492168427,0.0,9549.0,722.7,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_gi,25,9,29.89,0.24969999492168427,0.0,9549.0,722.7,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,0,37.16,0.33880001306533813,0.0,19097.9,294.8,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,1,37.16,0.33880001306533813,0.0,19097.9,294.8,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,2,37.16,0.33889999985694885,0.0,19097.9,294.8,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,3,37.16,0.33869999647140503,0.0,19097.9,294.8,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,4,37.15,0.33869999647140503,0.0,19097.9,295.2,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,5,37.16,0.33869999647140503,0.0,19097.9,294.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,6,37.15,0.33869999647140503,0.0,19097.9,295.2,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,7,37.15,0.33880001306533813,0.0,19097.9,295.2,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,8,37.16,0.33869999647140503,0.0,19097.9,294.8,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_gi,50,9,37.16,0.33869999647140503,0.0,19097.9,294.8,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_ff,10,0,22.64,0.19009999930858612,21.962,6684.1,1369.3,0.06,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,1,22.64,0.1899999976158142,21.962,6684.1,1369.3,0.061,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,2,22.64,0.1899999976158142,21.962,6684.1,1369.3,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,3,22.64,0.1899999976158142,21.962,6684.1,1369.3,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,4,22.64,0.1899999976158142,21.962,6684.1,1369.3,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,5,22.64,0.19009999930858612,21.962,6684.1,1369.3,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,6,22.64,0.1899999976158142,21.962,6684.1,1369.3,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,7,22.64,0.1899999976158142,21.962,6684.1,1369.3,0.06,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,8,22.64,0.19009999930858612,21.962,6684.1,1369.3,0.054,False
"Minneapolis Full, MN",undersupply-focused,all_ff,10,9,22.64,0.19020000100135803,21.962,6684.1,1369.3,0.053,False
"Minneapolis Full, MN",undersupply-focused,all_ff,25,0,23.12,0.24629999697208405,54.907,16710.7,1318.6,0.066,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,1,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,2,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,3,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,4,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,5,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,6,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,7,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.064,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,8,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_ff,25,9,23.12,0.24639999866485596,54.907,16710.7,1318.6,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,0,23.9,0.3319000005722046,109.813,33421.4,1238.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,1,23.9,0.3319999873638153,109.813,33421.4,1238.8,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,2,23.9,0.3319999873638153,109.813,33421.4,1238.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,3,23.9,0.3319000005722046,109.813,33421.4,1238.8,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,4,23.9,0.3319000005722046,109.813,33421.4,1238.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,5,23.89,0.3319000005722046,109.813,33421.4,1239.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,6,23.9,0.3319000005722046,109.813,33421.4,1238.8,0.059,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,7,23.9,0.3319999873638153,109.813,33421.4,1238.8,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,8,23.9,0.3319000005722046,109.813,33421.4,1238.8,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_ff,50,9,23.9,0.3319000005722046,109.813,33421.4,1238.8,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,10,0,21.84,0.15850000083446503,0.0,0.0,1456.5,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,1,21.84,0.15850000083446503,0.0,0.0,1456.5,0.056,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,2,21.84,0.15850000083446503,0.0,0.0,1456.5,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,3,21.84,0.15850000083446503,0.0,0.0,1456.5,0.057,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,4,21.84,0.15860000252723694,0.0,0.0,1456.5,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,5,21.84,0.15860000252723694,0.0,0.0,1456.5,0.053,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,6,21.84,0.15850000083446503,0.0,0.0,1456.5,0.056,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,7,21.84,0.15860000252723694,0.0,0.0,1456.5,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,8,21.84,0.15850000083446503,0.0,0.0,1456.5,0.067,False
"Minneapolis Full, MN",undersupply-focused,all_hd,10,9,21.84,0.15860000252723694,0.0,0.0,1456.5,0.058,False
"Minneapolis Full, MN",undersupply-focused,all_hd,25,0,21.1,0.15389999747276306,0.0,0.0,1540.4,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,1,21.1,0.15389999747276306,0.0,0.0,1540.4,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,2,21.1,0.15399999916553497,0.0,0.0,1540.4,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,3,21.1,0.15389999747276306,0.0,0.0,1540.4,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,4,21.1,0.15389999747276306,0.0,0.0,1540.4,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,5,21.1,0.15389999747276306,0.0,0.0,1540.4,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,6,21.1,0.15389999747276306,0.0,0.0,1540.4,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,7,21.1,0.15389999747276306,0.0,0.0,1540.4,0.057,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,8,21.1,0.15389999747276306,0.0,0.0,1540.4,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_hd,25,9,21.1,0.15389999747276306,0.0,0.0,1540.4,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,0,19.62,0.14229999482631683,0.0,0.0,1717.5,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,1,19.62,0.14229999482631683,0.0,0.0,1717.5,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,2,19.62,0.14219999313354492,0.0,0.0,1717.5,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,3,19.62,0.14219999313354492,0.0,0.0,1717.5,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,4,19.61,0.14229999482631683,0.0,0.0,1718.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,5,19.62,0.14219999313354492,0.0,0.0,1717.5,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,6,19.61,0.14219999313354492,0.0,0.0,1718.8,0.061,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,7,19.61,0.14219999313354492,0.0,0.0,1718.8,0.063,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,8,19.62,0.14219999313354492,0.0,0.0,1717.5,0.062,True
"Minneapolis Full, MN",undersupply-focused,all_hd,50,9,19.62,0.14229999482631683,0.0,0.0,1717.5,0.063,True
"Minneapolis Full, MN",balanced,all_gi,10,0,25.33,0.188400000333786,0.0,3819.5,1100.5,0.06,False
"Minneapolis Full, MN",balanced,all_gi,10,1,25.33,0.18850000202655792,0.0,3819.5,1100.5,0.061,False
"Minneapolis Full, MN",balanced,all_gi,10,2,25.33,0.188400000333786,0.0,3819.5,1100.5,0.059,False
"Minneapolis Full, MN",balanced,all_gi,10,3,25.33,0.188400000333786,0.0,3819.5,1100.5,0.06,False
"Minneapolis Full, MN",balanced,all_gi,10,4,25.33,0.18850000202655792,0.0,3819.5,1100.5,0.059,False
"Minneapolis Full, MN",balanced,all_gi,10,5,25.33,0.188400000333786,0.0,3819.5,1100.5,0.061,False
"Minneapolis Full, MN",balanced,all_gi,10,6,25.33,0.188400000333786,0.0,3819.5,1100.5,0.06,False
"Minneapolis Full, MN",balanced,all_gi,10,7,25.32,0.188400000333786,0.0,3819.5,1101.4,0.06,False
"Minneapolis Full, MN",balanced,all_gi,10,8,25.33,0.18850000202655792,0.0,3819.5,1100.5,0.055,False
"Minneapolis Full, MN",balanced,all_gi,10,9,25.33,0.188400000333786,0.0,3819.5,1100.5,0.058,False
"Minneapolis Full, MN",balanced,all_gi,25,0,29.84,0.23899999260902405,0.0,9549.0,726.3,0.084,False
"Minneapolis Full, MN",balanced,all_gi,25,1,29.84,0.23890000581741333,0.0,9549.0,726.3,0.064,False
"Minneapolis Full, MN",balanced,all_gi,25,2,29.84,0.23890000581741333,0.0,9549.0,726.3,0.061,False
"Minneapolis Full, MN",balanced,all_gi,25,3,29.84,0.23880000412464142,0.0,9549.0,726.3,0.06,False
"Minneapolis Full, MN",balanced,all_gi,25,4,29.83,0.2387000024318695,0.0,9549.0,727.0,0.06,False
"Minneapolis Full, MN",balanced,all_gi,25,5,29.84,0.23880000412464142,0.0,9549.0,726.3,0.06,False
"Minneapolis Full, MN",balanced,all_gi,25,6,29.83,0.23880000412464142,0.0,9549.0,727.0,0.06,False
"Minneapolis Full, MN",balanced,all_gi,25,7,29.83,0.23880000412464142,0.0,9549.0,727.0,0.06,False
"Minneapolis Full, MN",balanced,all_gi,25,8,29.84,0.2387000024318695,0.0,9549.0,726.3,0.059,False
"Minneapolis Full, MN",balanced,all_gi,25,9,29.84,0.23880000412464142,0.0,9549.0,726.3,0.06,False
"Minneapolis Full, MN",balanced,all_gi,50,0,37.32,0.3393999934196472,0.0,19097.9,287.6,0.069,False
"Minneapolis Full, MN",balanced,all_gi,50,1,37.32,0.3395000100135803,0.0,19097.9,287.6,0.072,False
"Minneapolis Full, MN",balanced,all_gi,50,2,37.31,0.3395000100135803,0.0,19097.9,288.0,0.074,False
"Minneapolis Full, MN",balanced,all_gi,50,3,37.31,0.3393999934196472,0.0,19097.9,288.0,0.074,False
"Minneapolis Full, MN",balanced,all_gi,50,4,37.31,0.3393999934196472,0.0,19097.9,288.0,0.074,False
"Minneapolis Full, MN",balanced,all_gi,50,5,37.31,0.3393999934196472,0.0,19097.9,288.0,0.072,False
"Minneapolis Full, MN",balanced,all_gi,50,6,37.31,0.3393999934196472,0.0,19097.9,288.0,0.073,False
"Minneapolis Full, MN",balanced,all_gi,50,7,37.31,0.3393000066280365,0.0,19097.9,288.0,0.072,False
"Minneapolis Full, MN",balanced,all_gi,50,8,37.32,0.3395000100135803,0.0,19097.9,287.6,0.073,False
"Minneapolis Full, MN",balanced,all_gi,50,9,37.31,0.3391000032424927,0.0,19097.9,288.0,0.07,False
"Minneapolis Full, MN",balanced,all_ff,10,0,22.63,0.1875,21.962,6684.1,1370.4,0.06,False
"Minneapolis Full, MN",balanced,all_ff,10,1,22.63,0.1876000016927719,21.962,6684.1,1370.4,0.06,False
"Minneapolis Full, MN",balanced,all_ff,10,2,22.63,0.1875,21.962,6684.1,1370.4,0.055,False
"Minneapolis Full, MN",balanced,all_ff,10,3,22.63,0.1875,21.962,6684.1,1370.4,0.06,False
"Minneapolis Full, MN",balanced,all_ff,10,4,22.63,0.1875,21.962,6684.1,1370.4,0.06,False
"Minneapolis Full, MN",balanced,all_ff,10,5,22.63,0.1873999983072281,21.962,6684.1,1370.4,0.056,False
"Minneapolis Full, MN",balanced,all_ff,10,6,22.63,0.1875,21.962,6684.1,1370.4,0.056,False
"Minneapolis Full, MN",balanced,all_ff,10,7,22.63,0.1875,21.962,6684.1,1370.4,0.056,False
"Minneapolis Full, MN",balanced,all_ff,10,8,22.63,0.1876000016927719,21.962,6684.1,1370.4,0.056,False
"Minneapolis Full, MN",balanced,all_ff,10,9,22.63,0.1875,21.962,6684.1,1370.4,0.057,False
"Minneapolis Full, MN",balanced,all_ff,25,0,23.1,0.23589999973773956,54.907,16710.7,1320.7,0.061,False
"Minneapolis Full, MN",balanced,all_ff,25,1,23.1,0.23579999804496765,54.907,16710.7,1320.7,0.067,False
"Minneapolis Full, MN",balanced,all_ff,25,2,23.1,0.23589999973773956,54.907,16710.7,1320.7,0.064,False
"Minneapolis Full, MN",balanced,all_ff,25,3,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.06,False
"Minneapolis Full, MN",balanced,all_ff,25,4,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.061,False
"Minneapolis Full, MN",balanced,all_ff,25,5,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.06,False
"Minneapolis Full, MN",balanced,all_ff,25,6,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.06,False
"Minneapolis Full, MN",balanced,all_ff,25,7,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.064,False
"Minneapolis Full, MN",balanced,all_ff,25,8,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.061,False
"Minneapolis Full, MN",balanced,all_ff,25,9,23.1,0.23569999635219574,54.907,16710.7,1320.7,0.063,False
"Minneapolis Full, MN",balanced,all_ff,50,0,23.87,0.33239999413490295,109.813,33421.4,1241.8,0.073,False
"Minneapolis Full, MN",balanced,all_ff,50,1,23.87,0.33250001072883606,109.813,33421.4,1241.8,0.071,False
"Minneapolis Full, MN",balanced,all_ff,50,2,23.87,0.33250001072883606,109.813,33421.4,1241.8,0.073,False
"Minneapolis Full, MN",balanced,all_ff,50,3,23.88,0.33239999413490295,109.813,33421.4,1240.8,0.073,False
"Minneapolis Full, MN",balanced,all_ff,50,4,23.87,0.33239999413490295,109.813,33421.4,1241.8,0.068,False
"Minneapolis Full, MN",balanced,all_ff,50,5,23.87,0.33239999413490295,109.813,33421.4,1241.8,0.073,False
"Minneapolis Full, MN",balanced,all_ff,50,6,23.87,0.33239999413490295,109.813,33421.4,1241.8,0.072,False
"Minneapolis Full, MN",balanced,all_ff,50,7,23.87,0.33230000734329224,109.813,33421.4,1241.8,0.068,False
"Minneapolis Full, MN",balanced,all_ff,50,8,23.87,0.33250001072883606,109.813,33421.4,1241.8,0.07,False
"Minneapolis Full, MN",balanced,all_ff,50,9,23.87,0.33219999074935913,109.813,33421.4,1241.8,0.07,False
"Minneapolis Full, MN",balanced,all_hd,10,0,21.82,0.15800000727176666,0.0,0.0,1458.8,0.06,False
"Minneapolis Full, MN",balanced,all_hd,10,1,21.82,0.15800000727176666,0.0,0.0,1458.8,0.057,False
"Minneapolis Full, MN",balanced,all_hd,10,2,21.81,0.15800000727176666,0.0,0.0,1459.9,0.06,False
"Minneapolis Full, MN",balanced,all_hd,10,3,21.81,0.15800000727176666,0.0,0.0,1459.9,0.061,False
"Minneapolis Full, MN",balanced,all_hd,10,4,21.81,0.15800000727176666,0.0,0.0,1459.9,0.06,False
"Minneapolis Full, MN",balanced,all_hd,10,5,21.81,0.15790000557899475,0.0,0.0,1459.9,0.058,False
"Minneapolis Full, MN",balanced,all_hd,10,6,21.82,0.15800000727176666,0.0,0.0,1458.8,0.059,False
"Minneapolis Full, MN",balanced,all_hd,10,7,21.81,0.15800000727176666,0.0,0.0,1459.9,0.062,False
"Minneapolis Full, MN",balanced,all_hd,10,8,21.81,0.15800000727176666,0.0,0.0,1459.9,0.064,False
"Minneapolis Full, MN",balanced,all_hd,10,9,21.81,0.15800000727176666,0.0,0.0,1459.9,0.061,False
"Minneapolis Full, MN",balanced,all_hd,25,0,21.05,0.15279999375343323,0.0,0.0,1546.1,0.063,False
"Minneapolis Full, MN",balanced,all_hd,25,1,21.05,0.15279999375343323,0.0,0.0,1546.1,0.065,False
"Minneapolis Full, MN",balanced,all_hd,25,2,21.05,0.15279999375343323,0.0,0.0,1546.1,0.066,False
"Minneapolis Full, MN",balanced,all_hd,25,3,21.05,0.1527000069618225,0.0,0.0,1546.1,0.063,False
"Minneapolis Full, MN",balanced,all_hd,25,4,21.05,0.1527000069618225,0.0,0.0,1546.1,0.065,False
"Minneapolis Full, MN",balanced,all_hd,25,5,21.05,0.1527000069618225,0.0,0.0,1546.1,0.059,False
"Minneapolis Full, MN",balanced,all_hd,25,6,21.05,0.1527000069618225,0.0,0.0,1546.1,0.065,False
"Minneapolis Full, MN",balanced,all_hd,25,7,21.05,0.1527000069618225,0.0,0.0,1546.1,0.064,False
"Minneapolis Full, MN",balanced,all_hd,25,8,21.05,0.1527000069618225,0.0,0.0,1546.1,0.066,False
"Minneapolis Full, MN",balanced,all_hd,25,9,21.05,0.1527000069618225,0.0,0.0,1546.1,0.061,False
"Minneapolis Full, MN",balanced,all_hd,50,0,19.75,0.14319999516010284,0.0,0.0,1701.4,0.071,False
"Minneapolis Full, MN",balanced,all_hd,50,1,19.75,0.14319999516010284,0.0,0.0,1701.4,0.07,False
"Minneapolis Full, MN",balanced,all_hd,50,2,19.75,0.14319999516010284,0.0,0.0,1701.4,0.071,False
"Minneapolis Full, MN",balanced,all_hd,50,3,19.75,0.14319999516010284,0.0,0.0,1701.4,0.072,False
"Minneapolis Full, MN",balanced,all_hd,50,4,19.75,0.14309999346733093,0.0,0.0,1701.4,0.067,False
"Minneapolis Full, MN",balanced,all_hd,50,5,19.75,0.14309999346733093,0.0,0.0,1701.4,0.071,False
"Minneapolis Full, MN",balanced,all_hd,50,6,19.75,0.14319999516010284,0.0,0.0,1701.4,0.071,False
"Minneapolis Full, MN",balanced,all_hd,50,7,19.74,0.14309999346733093,0.0,0.0,1702.7,0.071,False
"Minneapolis Full, MN",balanced,all_hd,50,8,19.75,0.14319999516010284,0.0,0.0,1701.4,0.068,False
"Minneapolis Full, MN",balanced,all_hd,50,9,19.75,0.14309999346733093,0.0,0.0,1701.4,0.071,False
"San Antonio, TX",random,all_gi,10,0,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.909,False
"San Antonio, TX",random,all_gi,10,1,25.48,0.3287999927997589,0.0,37384.6,8662.9,0.845,False
"San Antonio, TX",random,all_gi,10,2,25.48,0.3287999927997589,0.0,37384.6,8662.9,0.865,False
"San Antonio, TX",random,all_gi,10,3,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.858,False
"San Antonio, TX",random,all_gi,10,4,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.851,False
"San Antonio, TX",random,all_gi,10,5,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.868,False
"San Antonio, TX",random,all_gi,10,6,25.48,0.3287999927997589,0.0,37384.6,8662.9,0.859,False
"San Antonio, TX",random,all_gi,10,7,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.849,False
"San Antonio, TX",random,all_gi,10,8,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.857,False
"San Antonio, TX",random,all_gi,10,9,25.48,0.3287000060081482,0.0,37384.6,8662.9,0.846,False
"San Antonio, TX",random,all_gi,25,0,28.5,0.3646000027656555,0.0,93462.3,6602.6,0.861,False
"San Antonio, TX",random,all_gi,25,1,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.869,False
"San Antonio, TX",random,all_gi,25,2,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.863,False
"San Antonio, TX",random,all_gi,25,3,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.861,False
"San Antonio, TX",random,all_gi,25,4,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.866,False
"San Antonio, TX",random,all_gi,25,5,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.883,False
"San Antonio, TX",random,all_gi,25,6,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.91,False
"San Antonio, TX",random,all_gi,25,7,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.885,False
"San Antonio, TX",random,all_gi,25,8,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.852,False
"San Antonio, TX",random,all_gi,25,9,28.5,0.3644999861717224,0.0,93462.3,6602.6,0.848,False
"San Antonio, TX",random,all_gi,50,0,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.919,False
"San Antonio, TX",random,all_gi,50,1,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.866,False
"San Antonio, TX",random,all_gi,50,2,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.864,False
"San Antonio, TX",random,all_gi,50,3,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.854,False
"San Antonio, TX",random,all_gi,50,4,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.908,False
"San Antonio, TX",random,all_gi,50,5,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.886,False
"San Antonio, TX",random,all_gi,50,6,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.895,False
"San Antonio, TX",random,all_gi,50,7,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.874,False
"San Antonio, TX",random,all_gi,50,8,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.85,False
"San Antonio, TX",random,all_gi,50,9,33.53,0.42750000953674316,0.0,186924.5,3854.3,0.87,False
"San Antonio, TX",random,all_ff,10,0,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.913,False
"San Antonio, TX",random,all_ff,10,1,23.63,0.325300008058548,158.884,65423.0,10094.2,0.892,False
"San Antonio, TX",random,all_ff,10,2,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.882,False
"San Antonio, TX",random,all_ff,10,3,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.88,False
"San Antonio, TX",random,all_ff,10,4,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.837,False
"San Antonio, TX",random,all_ff,10,5,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.902,False
"San Antonio, TX",random,all_ff,10,6,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.87,False
"San Antonio, TX",random,all_ff,10,7,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.866,False
"San Antonio, TX",random,all_ff,10,8,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.872,False
"San Antonio, TX",random,all_ff,10,9,23.63,0.32519999146461487,158.884,65423.0,10094.2,0.883,False
"San Antonio, TX",random,all_ff,25,0,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.872,False
"San Antonio, TX",random,all_ff,25,1,23.88,0.3549000024795532,397.215,163559.0,9892.8,0.871,False
