city,strategy,pct,seed,n_chosen,chosen_pool_mean_score,overall_pool_mean_score,gap,scoring_surface,saturated,nonzero_count
"San Antonio, TX",balanced,10,0,84048,3.833181884783468e-06,1.1897849820580423e-06,2.643396902725426e-06,balanced,False,840488
"San Antonio, TX",balanced,10,1,84048,3.834868511876763e-06,1.1897849820580423e-06,2.645083529818721e-06,balanced,False,840488
"San Antonio, TX",balanced,10,2,84048,3.816401677683726e-06,1.1897849820580423e-06,2.6266166956256843e-06,balanced,False,840488
"San Antonio, TX",balanced,10,3,84048,3.818359777782408e-06,1.1897849820580423e-06,2.6285747957243663e-06,balanced,False,840488
"San Antonio, TX",balanced,10,4,84048,3.8272243647868574e-06,1.1897849820580423e-06,2.6374393827288154e-06,balanced,False,840488
"San Antonio, TX",balanced,10,5,84048,3.8140782216911993e-06,1.1897849820580423e-06,2.6242932396331573e-06,balanced,False,840488
"San Antonio, TX",balanced,10,6,84048,3.81199303905163e-06,1.1897849820580423e-06,2.622208056993588e-06,balanced,False,840488
"San Antonio, TX",balanced,10,7,84048,3.822617454108283e-06,1.1897849820580423e-06,2.6328324720502406e-06,balanced,False,840488
"San Antonio, TX",balanced,10,8,84048,3.811303487516911e-06,1.1897849820580423e-06,2.621518505458869e-06,balanced,False,840488
"San Antonio, TX",balanced,10,9,84048,3.809692413979294e-06,1.1897849820580423e-06,2.619907431921252e-06,balanced,False,840488
"San Antonio, TX",random,25,0,210122,17.616106579707896,17.61288781580866,0.0032187638992375867,flood-focused,False,840488
"San Antonio, TX",random,25,1,210122,17.617608278912403,17.61288781580866,0.004720463103744521,flood-focused,False,840488
"San Antonio, TX",random,25,2,210122,17.60240805794263,17.61288781580866,-0.010479757866029615,flood-focused,False,840488
"San Antonio, TX",random,25,3,210122,17.613078589600725,17.61288781580866,0.00019077379206677847,flood-focused,False,840488
"San Antonio, TX",random,25,4,210122,17.605946780104173,17.61288781580866,-0.006941035704485898,flood-focused,False,840488
"San Antonio, TX",random,25,5,210122,17.598315300243783,17.61288781580866,-0.014572515564875488,flood-focused,False,840488
"San Antonio, TX",random,25,6,210122,17.61353885552762,17.61288781580866,0.0006510397189600781,flood-focused,False,840488
"San Antonio, TX",random,25,7,210122,17.612359360479125,17.61288781580866,-0.0005284553295332728,flood-focused,False,840488
"San Antonio, TX",random,25,8,210122,17.61488813205019,17.61288781580866,0.002000316241531408,flood-focused,False,840488
"San Antonio, TX",random,25,9,210122,17.626107098805445,17.61288781580866,0.013219282996786319,flood-focused,False,840488
"San Antonio, TX",flood-focused,25,0,210122,18.78264651724168,17.61288781580866,1.1697587014330217,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,1,210122,18.76603262250698,17.61288781580866,1.1531448066983216,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,2,210122,18.76264308629961,17.61288781580866,1.149755270490953,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,3,210122,18.77046358001771,17.61288781580866,1.157575764209053,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,4,210122,18.76558779996947,17.61288781580866,1.1526999841608117,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,5,210122,18.77347397213513,17.61288781580866,1.1605861563264703,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,6,210122,18.77644533416913,17.61288781580866,1.16355751836047,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,7,210122,18.77637275593613,17.61288781580866,1.1634849401274714,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,8,210122,18.769575794988434,17.61288781580866,1.1566879791797753,flood-focused,False,838331
"San Antonio, TX",flood-focused,25,9,210122,18.77105277932869,17.61288781580866,1.1581649635200328,flood-focused,False,838331
"San Antonio, TX",cooling-focused,25,0,210122,0.351673565329195,0.30934275258613786,0.04233081274305717,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,1,210122,0.3517342500674723,0.30934275258613786,0.04239149748133442,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,2,210122,0.35167617601547124,0.30934275258613786,0.04233342342933338,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,3,210122,0.3516592540735847,0.30934275258613786,0.04231650148744687,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,4,210122,0.35179870023921783,0.30934275258613786,0.04245594765307997,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,5,210122,0.35180462570476717,0.30934275258613786,0.04246187311862931,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,6,210122,0.3516941641083048,0.30934275258613786,0.042351411522166926,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,7,210122,0.35167054581828894,0.30934275258613786,0.04232779323215108,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,8,210122,0.3519751712770018,0.30934275258613786,0.04263241869086393,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,25,9,210122,0.3516874378577993,0.30934275258613786,0.042344685271661464,cooling-focused,False,840488
"San Antonio, TX",undersupply-focused,25,0,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,1,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,2,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,3,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,4,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,5,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,6,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,7,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,8,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,25,9,210122,0.8210766885520785,0.2052691721380196,0.6158075164140588,undersupply-focused,True,34784
"San Antonio, TX",balanced,25,0,210122,2.38219676044322e-06,1.1897849820580423e-06,1.1924117783851778e-06,balanced,False,840488
"San Antonio, TX",balanced,25,1,210122,2.3815307383749564e-06,1.1897849820580423e-06,1.1917457563169141e-06,balanced,False,840488
"San Antonio, TX",balanced,25,2,210122,2.382776757881121e-06,1.1897849820580423e-06,1.1929917758230788e-06,balanced,False,840488
"San Antonio, TX",balanced,25,3,210122,2.3835043976806815e-06,1.1897849820580423e-06,1.1937194156226392e-06,balanced,False,840488
"San Antonio, TX",balanced,25,4,210122,2.383049106361022e-06,1.1897849820580423e-06,1.1932641243029796e-06,balanced,False,840488
"San Antonio, TX",balanced,25,5,210122,2.381357819414588e-06,1.1897849820580423e-06,1.1915728373565458e-06,balanced,False,840488
"San Antonio, TX",balanced,25,6,210122,2.3833742720163996e-06,1.1897849820580423e-06,1.1935892899583573e-06,balanced,False,840488
"San Antonio, TX",balanced,25,7,210122,2.3828048547853015e-06,1.1897849820580423e-06,1.1930198727272592e-06,balanced,False,840488
"San Antonio, TX",balanced,25,8,210122,2.383686884147785e-06,1.1897849820580423e-06,1.1939019020897425e-06,balanced,False,840488
"San Antonio, TX",balanced,25,9,210122,2.3835707325530927e-06,1.1897849820580423e-06,1.1937857504950504e-06,balanced,False,840488
"San Antonio, TX",random,50,0,420244,17.614347564161438,17.61288781580866,0.0014597483527793997,flood-focused,False,840488
"San Antonio, TX",random,50,1,420244,17.614233705437346,17.61288781580866,0.0013458896286877575,flood-focused,False,840488
"San Antonio, TX",random,50,2,420244,17.61335745037786,17.61288781580866,0.00046963456919968394,flood-focused,False,840488
"San Antonio, TX",random,50,3,420244,17.611670701015967,17.61288781580866,-0.0012171147926913761,flood-focused,False,840488
"San Antonio, TX",random,50,4,420244,17.612432235201346,17.61288781580866,-0.0004555806073121005,flood-focused,False,840488
"San Antonio, TX",random,50,5,420244,17.604935977161404,17.61288781580866,-0.007951838647255016,flood-focused,False,840488
"San Antonio, TX",random,50,6,420244,17.613231504655293,17.61288781580866,0.0003436888466339383,flood-focused,False,840488
"San Antonio, TX",random,50,7,420244,17.611560209035897,17.61288781580866,-0.0013276067727616692,flood-focused,False,840488
"San Antonio, TX",random,50,8,420244,17.60714999692822,17.61288781580866,-0.005737818880437118,flood-focused,False,840488
"San Antonio, TX",random,50,9,420244,17.614511598379313,17.61288781580866,0.0016237825706539866,flood-focused,False,840488
"San Antonio, TX",flood-focused,50,0,420244,18.63809380710034,17.61288781580866,1.0252059912916813,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,1,420244,18.625793019653965,17.61288781580866,1.0129052038453068,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,2,420244,18.623318757075403,17.61288781580866,1.010430941266744,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,3,420244,18.619183905999932,17.61288781580866,1.0062960901912739,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,4,420244,18.622333036857558,17.61288781580866,1.0094452210488996,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,5,420244,18.626378770422637,17.61288781580866,1.013490954613978,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,6,420244,18.626914762084727,17.61288781580866,1.0140269462760685,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,7,420244,18.627099311957586,17.61288781580866,1.0142114961489277,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,8,420244,18.61895002578103,17.61288781580866,1.0060622099723702,flood-focused,False,838331
"San Antonio, TX",flood-focused,50,9,420244,18.625409831696036,17.61288781580866,1.0125220158873773,flood-focused,False,838331
"San Antonio, TX",cooling-focused,50,0,420244,0.34629006795167483,0.30934275258613786,0.03694731536553697,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,1,420244,0.34625041210511964,0.30934275258613786,0.036907659518981784,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,2,420244,0.34603775353478355,0.30934275258613786,0.036695000948645695,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,3,420244,0.34623244540962456,0.30934275258613786,0.0368896928234867,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,4,420244,0.34623053789094027,0.30934275258613786,0.03688778530480241,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,5,420244,0.34635409243670356,0.30934275258613786,0.037011339850565705,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,6,420244,0.3462373348592871,0.30934275258613786,0.036894582273149235,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,7,420244,0.3462989084229812,0.30934275258613786,0.03695615583684336,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,8,420244,0.34624961120600534,0.30934275258613786,0.03690685861986748,cooling-focused,False,840488
"San Antonio, TX",cooling-focused,50,9,420244,0.3463906557925809,0.30934275258613786,0.03704790320644302,cooling-focused,False,840488
"San Antonio, TX",undersupply-focused,50,0,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,1,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,2,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,3,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,4,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,5,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,6,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,7,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,8,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",undersupply-focused,50,9,420244,0.41053834427603925,0.2052691721380196,0.20526917213801965,undersupply-focused,True,34784
"San Antonio, TX",balanced,50,0,420244,1.6328144313153482e-06,1.1897849820580423e-06,4.43029449257306e-07,balanced,False,840488
"San Antonio, TX",balanced,50,1,420244,1.6326500192972022e-06,1.1897849820580423e-06,4.428650372391599e-07,balanced,False,840488
"San Antonio, TX",balanced,50,2,420244,1.6328174966649848e-06,1.1897849820580423e-06,4.4303251460694255e-07,balanced,False,840488
"San Antonio, TX",balanced,50,3,420244,1.6326401995092774e-06,1.1897849820580423e-06,4.428552174512351e-07,balanced,False,840488
"San Antonio, TX",balanced,50,4,420244,1.632983388462966e-06,1.1897849820580423e-06,4.4319840640492366e-07,balanced,False,840488
"San Antonio, TX",balanced,50,5,420244,1.6328289627339397e-06,1.1897849820580423e-06,4.4304398067589747e-07,balanced,False,840488
"San Antonio, TX",balanced,50,6,420244,1.6325654514690421e-06,1.1897849820580423e-06,4.4278046941099987e-07,balanced,False,840488
"San Antonio, TX",balanced,50,7,420244,1.6326102454876376e-06,1.1897849820580423e-06,4.428252634295953e-07,balanced,False,840488
"San Antonio, TX",balanced,50,8,420244,1.6327776641417992e-06,1.1897849820580423e-06,4.429926820837569e-07,balanced,False,840488
"San Antonio, TX",balanced,50,9,420244,1.6324726372437784e-06,1.1897849820580423e-06,4.4268765518573613e-07,balanced,False,840488
